ContextID	ParticleVerb	Base	Particle	Avg	Std	Context
30914	start out	start	out	2.200000	1.135290	The two were to start out, equipped at Miss Sinclair 's...... to find Richard Dewey, and apprise him of her arrival in California.
30915	lay out	lay	out	2.200000	1.398410	His garden was well laid out and kept very neat.
30916	start out	start	out	2.200000	1.619330	I had about 6 months of runway from personal savings when I started out.
30917	roll out	roll	out	2.200000	1.619330	You roll out the rum bar'l an ' stave it in.
30918	find out	find	out	2.200000	1.686550	When she returns home, she finds out that her friend, her slave girl, Minerva is about to be raped by the plantation foreman.
30919	reach out	reach	out	2.200000	1.686550	I would agree this article is London but it does not reach out further enough to mainstream society.
30920	cut out	cut	out	2.200000	1.686550	"We 've got our own work cut out for us! """
30921	leave out	leave	out	2.200000	1.751190	I pass through a terrible Tempest into the Sunlight 151 Chapter X. I join a Church that leaves out Mr. Bradford and Millie 165 Chapter XI.
30922	find out	find	out	2.200000	1.813530	Efforts on the part of Mr. Gartner for the commission to find out something about the Billard Company were unsuccessful.
30923	leave out	leave	out	2.200000	1.873800	The Chairperson said that probably the new Secretary did not want to be accused of leaving people out and that the situation of notification could be easily rectified.
30924	break out	break	out	2.200000	1.873800	Then I knew that she loved me, and my secret broke out against my will.
30925	work out	work	out	2.200000	1.932180	He gathers the information needed, and then has to work his way out across the border, some way.
30926	throw out	throw	out	2.200000	2.043960	What amazes me about this back and forth nonsense is how enraged the anti-barefoot gang is getting, and how they 've thrown out not only their logic and critical thinking skills, but how they 've ignored what every well-known barefoot running coach has advised.
30927	keep out	keep	out	2.200000	2.097620	Chances are he was half minded t ' run, anyway, fer all the wild critters is mighty shy of a man, an ' as a rule will go the long way around to keep out o ' his way.
30928	run out	run	out	2.200000	2.201010	It was too late to run out, for they were already as high as the tops of the trees.
30929	cry out	cry	out	2.222220	1.092910	"And all they can do is drop bombs, bloody the sands of Islam, and cry out, "" What next?"
30930	set out	set	out	2.272730	1.555050	The party sets out about eight or nine o'clock of a dark, moonless night, and stealthily approaches the cornfield.
30931	start out	start	out	2.300000	0.948683	Regiotaxi, the Netherlands taxi sharing scheme, first started out with the trials in 1989 by Netherlands State Railways (Nederlandse Spoorwegen NS ).
30932	bring out	bring	out	2.300000	1.337490	I thought, when they brought you here, your friends would soon have you out again.
30933	be out	be	out	2.300000	1.418140	""" Ah was jes ' co-comin ' out, Marse Kenny,...... Ah was -- "" The remainder was lost as Kenneth deliberately closed the door behind him and walked over to the negro, who was squatting in a corner with a rifle in his hands."
30934	lay out	lay	out	2.300000	1.494430	There was a vast city laid out in regular streets, but there were no houses.
30935	work out	work	out	2.300000	1.494430	"But, though it works its way out vigorously enough to swell up each cell, the gluten binds it fast, and enables us to have a panful of light "" sponge, "" where a few hours before was only a third of a pan."
30936	keep out	keep	out	2.300000	1.702940	By keeping his potential intelligence to himself and remaining a hostile-appearing detainee, he believes the US will see it as a requirement to keep him out of need to exploit him due to his threat level.
30937	sell out	sell	out	2.300000	1.702940	""" He wants to sell out - and people want someone who wo n't sell out."
30938	sell out	sell	out	2.300000	1.702940	The effort was well received, quickly selling out in physical copies, then later becoming one of the top downloaded releases on Downloadpunk.com.
30939	find out	find	out	2.300000	1.702940	You are to take these papers, go directly to the Sierras, and sit down there quiely in the heart of the mountains, get acquainted with her there; get her confidence; find out what she remembers of her old negro and all.
30940	lay out	lay	out	2.300000	1.766980	On Shaybani 's death Babur made one last failed attempt to take Samarkand, before returning to consolidate his Afghan kingdom, laying out palaces and gardens in Kabul, and always writing his memoirs, The Baburnama.
30941	run out	run	out	2.300000	1.766980	only thing you can do when end comes of is be patient with it and take it off the coil by hand and run it out with ur hands.
30942	try out	try	out	2.300000	1.766980	' A couple of them said that one among a group of their friends received a ' tour ' concertina and then other interested individuals went over to the recipient 's house to look at it and try it out.
30943	take out	take	out	2.300000	1.888560	Apt 3 - G: Speaking of ass, Jack, do n't you know it 's polite to at least take a girl out for dinner before you ask for anal?
30944	leave out	leave	out	2.300000	1.888560	And these are the men who advocate a confederation of States with New England left out to shift for herself I New England left out?
30945	take out	take	out	2.300000	1.946510	But Carlson told a panel of lawmakers he opposed changing the law to take the governor out of the equation.
30946	cry out	cry	out	2.300000	1.946510	"She cried out, "" A little farther......, and cried out in a low, counterfeited voice, to make it appear that he was distant."
30947	run out	run	out	2.300000	2.002780	Run him out --  an ' run him out quick.
30948	call out	call	out	2.300000	2.110820	Mechanical ingenuity and skill may be acquired, but taste is not exercised, nor invention called out.
30949	pull out	pull	out	2.300000	2.311810	Oh wait; he just pulls out the PIXIE DUST OF SATAN, my mistake.
30950	come out	come	out	2.300000	2.311810	He wished to say that he would come out for Clementina as soon as he was allowed to undertake the journey, and in the meantime she must let him know constantly where she was.
30951	seek out	seek	out	2.333330	1.732050	It once occurred to me that I might replenish my finances, by seeking them out.
30952	set out	set	out	2.400000	1.429840	"A Ministerial Statement from Greg Clark on Budget day added: "" Government 's clear expectation is that the answer to development and growth should wherever possible be ' yes ', except where this would compromise the key sustainable development principles set out in national planning policy."
30953	miss out	miss	out	2.400000	1.577620	reality is; we got rid of players that we wanted to, kept players that we wanted to, and missed out on a few deals that were questionable at best.
30954	set out	set	out	2.400000	1.577620	In any case, why should current research funding be determined by what a department was doing a decade ago, which seems to be the timescale set out.
30955	check out	check	out	2.400000	1.955050	After breakfast we checked out of motel and left at 9:30am. We drove south on Highway 3 to Fort Jones, where we made a brief stop at the local grocery store.
30956	break out	break	out	2.400000	2.011080	I 'm long-winded to begin with and that 's a habit I think I 'll need to break out there if I want to make anything work out there.
30957	be out	be	out	2.400000	2.011080	The Bertha Millner was a fortnight out, and the four adventurers -- or, rather, the three adventurers and Nickerson -- were lame in every joint, red-eyed from lack of sleep, half-starved, wholly wet and unequivocally disgusted.
30958	reach out	reach	out	2.400000	2.270580	She was terribly alarmed to see a man jump through the window as though he had come from the clouds, but before she had time to do any more than cry out, he had reached the door and was out in the corridor.
